VIN,服务器接收时间,数据采集时间,里程(km),SOC
LDD3B6K60N0000235,2023-05-23 09:26:38,2023-05-23 09:26:38,17629.3,84
LDD3B6K60N0000235,2023-05-23 09:27:07,2023-05-23 09:27:07,17629.3,84
LDD3B6K60N0000235,2023-05-23 09:27:38,2023-05-23 09:27:38,17629.3,84
LDD3B6K60N0000235,2023-05-23 09:28:07,2023-05-23 09:28:07,17629.3,84
LDD3B6K60N0000235,2023-05-23 09:28:37,2023-05-23 09:28:37,17629.3,84
LDD3B6K60N0000235,2023-05-23 09:29:07,2023-05-23 09:29:07,17629.3,84
LDD3B6K60N0000235,2023-05-23 09:29:37,2023-05-23 09:29:37,17629.3,84
LDD3B6K60N0000235,2023-05-23 09:30:07,2023-05-23 09:30:07,17629.3,84
LDD3B6K60N0000235,2023-05-23 09:30:37,2023-05-23 09:30:37,17629.3,84
LDD3B6K60N0000235,2023-05-23 09:31:09,2023-05-23 09:31:09,17629.3,84
LDD3B6K60N0000235,2023-05-23 09:31:37,2023-05-23 09:31:37,17629.3,84
LDD3B6K60N0000235,2023-05-23 09:32:07,2023-05-23 09:32:07,17629.3,84
LDD3B6K60N0000235,2023-05-23 09:32:37,2023-05-23 09:32:37,17629.4,84
LDD3B6K60N0000235,2023-05-23 09:33:07,2023-05-23 09:33:07,17629.5,84
LDD3B6K60N0000235,2023-05-23 09:33:37,2023-05-23 09:33:37,17629.5,84
LDD3B6K60N0000235,2023-05-23 09:34:07,2023-05-23 09:34:07,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:08,2023-05-23 10:27:08,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:08,2023-05-23 10:27:08,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:08,2023-05-23 10:27:08,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:08,2023-05-23 10:27:08,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:09,2023-05-23 10:27:09,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:09,2023-05-23 10:27:09,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:09,2023-05-23 10:27:09,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:09,2023-05-23 10:27:09,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:10,2023-05-23 10:27:10,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:10,2023-05-23 10:27:10,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:10,2023-05-23 10:27:10,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:11,2023-05-23 10:27:11,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:11,2023-05-23 10:27:11,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:11,2023-05-23 10:27:11,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:11,2023-05-23 10:27:11,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:12,2023-05-23 10:27:12,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:12,2023-05-23 10:27:12,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:12,2023-05-23 10:27:12,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:13,2023-05-23 10:27:13,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:13,2023-05-23 10:27:13,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:13,2023-05-23 10:27:13,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:14,2023-05-23 10:27:14,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:14,2023-05-23 10:27:14,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:14,2023-05-23 10:27:14,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:14,2023-05-23 10:27:14,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:15,2023-05-23 10:27:15,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:16,2023-05-23 10:27:16,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:16,2023-05-23 10:27:16,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:16,2023-05-23 10:27:16,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:16,2023-05-23 10:27:16,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:16,2023-05-23 10:27:16,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:17,2023-05-23 10:27:17,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:17,2023-05-23 10:27:17,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:17,2023-05-23 10:27:17,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:17,2023-05-23 10:27:17,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:18,2023-05-23 10:27:18,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:18,2023-05-23 10:27:18,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:18,2023-05-23 10:27:18,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:19,2023-05-23 10:27:19,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:19,2023-05-23 10:27:19,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:19,2023-05-23 10:27:19,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:20,2023-05-23 10:27:20,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:21,2023-05-23 10:27:21,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:21,2023-05-23 10:27:21,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:21,2023-05-23 10:27:21,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:21,2023-05-23 10:27:21,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:21,2023-05-23 10:27:21,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:21,2023-05-23 10:27:21,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:22,2023-05-23 10:27:22,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:23,2023-05-23 10:27:23,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:23,2023-05-23 10:27:23,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:23,2023-05-23 10:27:23,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:23,2023-05-23 10:27:23,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:23,2023-05-23 10:27:23,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:24,2023-05-23 10:27:24,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:24,2023-05-23 10:27:24,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:28,2023-05-23 10:27:28,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:28,2023-05-23 10:27:28,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:28,2023-05-23 10:27:28,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:29,2023-05-23 10:27:29,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:29,2023-05-23 10:27:29,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:29,2023-05-23 10:27:29,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:29,2023-05-23 10:27:29,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:29,2023-05-23 10:27:29,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:29,2023-05-23 10:27:29,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:29,2023-05-23 10:27:29,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:29,2023-05-23 10:27:29,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:29,2023-05-23 10:27:29,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:29,2023-05-23 10:27:29,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:29,2023-05-23 10:27:29,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:29,2023-05-23 10:27:29,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:29,2023-05-23 10:27:29,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:29,2023-05-23 10:27:29,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:30,2023-05-23 10:27:30,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:30,2023-05-23 10:27:30,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:30,2023-05-23 10:27:30,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:31,2023-05-23 10:27:31,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:31,2023-05-23 10:27:31,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:31,2023-05-23 10:27:31,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:31,2023-05-23 10:27:31,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:32,2023-05-23 10:27:32,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:32,2023-05-23 10:27:32,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:33,2023-05-23 10:27:33,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:33,2023-05-23 10:27:33,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:33,2023-05-23 10:27:33,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:33,2023-05-23 10:27:33,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:33,2023-05-23 10:27:33,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:34,2023-05-23 10:27:34,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:34,2023-05-23 10:27:34,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:34,2023-05-23 10:27:34,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:35,2023-05-23 10:27:35,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:35,2023-05-23 10:27:35,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:35,2023-05-23 10:27:35,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:35,2023-05-23 10:27:35,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:36,2023-05-23 10:27:36,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:36,2023-05-23 10:27:36,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:37,2023-05-23 10:27:37,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:37,2023-05-23 10:27:37,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:37,2023-05-23 10:27:37,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:37,2023-05-23 10:27:37,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:38,2023-05-23 10:27:38,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:38,2023-05-23 10:27:38,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:38,2023-05-23 10:27:38,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:39,2023-05-23 10:27:39,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:39,2023-05-23 10:27:39,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:39,2023-05-23 10:27:39,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:27:39,2023-05-23 10:27:39,17629.5,84
LDD3B6K60N0000235,2023-05-23 10:28:08,2023-05-23 10:28:08,17629.5,84
LDD3B6K60N0000235,2023-05-23 11:22:07,2023-05-23 11:22:07,17629.5,84
LDD3B6K60N0000235,2023-05-23 11:22:08,2023-05-23 11:22:08,17629.5,84
LDD3B6K60N0000235,2023-05-23 11:22:08,2023-05-23 11:22:08,17629.5,84
LDD3B6K60N0000235,2023-05-23 11:22:09,2023-05-23 11:22:09,17629.5,84
LDD3B6K60N0000235,2023-05-23 11:22:09,2023-05-23 11:22:09,17629.5,84
LDD3B6K60N0000235,2023-05-23 11:22:09,2023-05-23 11:22:09,17629.5,84
LDD3B6K60N0000235,2023-05-23 11:22:09,2023-05-23 11:22:09,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:37,2023-05-23 14:07:37,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:37,2023-05-23 14:07:37,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:38,2023-05-23 14:07:38,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:38,2023-05-23 14:07:38,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:38,2023-05-23 14:07:38,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:39,2023-05-23 14:07:39,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:39,2023-05-23 14:07:39,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:39,2023-05-23 14:07:39,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:40,2023-05-23 14:07:40,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:40,2023-05-23 14:07:40,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:40,2023-05-23 14:07:40,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:40,2023-05-23 14:07:40,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:41,2023-05-23 14:07:41,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:41,2023-05-23 14:07:41,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:41,2023-05-23 14:07:41,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:42,2023-05-23 14:07:42,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:42,2023-05-23 14:07:42,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:42,2023-05-23 14:07:42,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:43,2023-05-23 14:07:43,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:43,2023-05-23 14:07:43,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:43,2023-05-23 14:07:43,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:44,2023-05-23 14:07:44,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:44,2023-05-23 14:07:44,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:44,2023-05-23 14:07:44,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:44,2023-05-23 14:07:44,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:45,2023-05-23 14:07:45,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:45,2023-05-23 14:07:45,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:45,2023-05-23 14:07:45,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:46,2023-05-23 14:07:46,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:46,2023-05-23 14:07:46,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:46,2023-05-23 14:07:46,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:47,2023-05-23 14:07:47,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:47,2023-05-23 14:07:47,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:47,2023-05-23 14:07:47,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:47,2023-05-23 14:07:47,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:48,2023-05-23 14:07:48,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:48,2023-05-23 14:07:48,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:48,2023-05-23 14:07:48,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:49,2023-05-23 14:07:49,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:49,2023-05-23 14:07:49,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:49,2023-05-23 14:07:49,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:50,2023-05-23 14:07:50,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:50,2023-05-23 14:07:50,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:50,2023-05-23 14:07:50,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:50,2023-05-23 14:07:50,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:51,2023-05-23 14:07:51,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:51,2023-05-23 14:07:51,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:51,2023-05-23 14:07:51,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:52,2023-05-23 14:07:52,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:52,2023-05-23 14:07:52,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:52,2023-05-23 14:07:52,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:53,2023-05-23 14:07:53,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:53,2023-05-23 14:07:53,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:53,2023-05-23 14:07:53,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:54,2023-05-23 14:07:54,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:54,2023-05-23 14:07:54,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:54,2023-05-23 14:07:54,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:54,2023-05-23 14:07:54,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:55,2023-05-23 14:07:55,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:55,2023-05-23 14:07:55,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:55,2023-05-23 14:07:55,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:56,2023-05-23 14:07:56,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:56,2023-05-23 14:07:56,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:56,2023-05-23 14:07:56,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:57,2023-05-23 14:07:57,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:57,2023-05-23 14:07:57,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:57,2023-05-23 14:07:57,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:58,2023-05-23 14:07:58,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:58,2023-05-23 14:07:58,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:58,2023-05-23 14:07:58,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:58,2023-05-23 14:07:58,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:59,2023-05-23 14:07:59,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:59,2023-05-23 14:07:59,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:07:59,2023-05-23 14:07:59,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:08:00,2023-05-23 14:08:00,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:08:00,2023-05-23 14:08:00,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:08:00,2023-05-23 14:08:00,17629.5,84
LDD3B6K60N0000235,2023-05-23 14:08:01,2023-05-23 14:08:01,17629.5,84
